SBA Physical Declaration Number,SBA EIDL Declaration Number,SBA Disaster Number,Damaged Property City Name,Damaged Property Zip Code,Damaged Property County/Parish Name,Total Verified Loss,Verified Loss Real Estate,Verified Loss Content,Total Approved Loan Amount,Approved Amount Real Estate,Approved Amount Content,Approved Amount EIDL,Year,State
12637,12638.0,MA-00036,SPRINGFIELD,1109.0,HAMPDEN,487989.0,487989.0,0.0,0.0,0.0,0.0,0.0,2011,Massachusetts
12637,12638.0,MA-00036,SPRINGFIELD,1119.0,HAMPDEN,5025.0,0.0,5025.0,0.0,0.0,0.0,0.0,2011,Massachusetts
12637,12638.0,MA-00036,SPRINGFIELD,1129.0,HAMPDEN,145341.0,141341.0,4000.0,125900.0,121900.0,4000.0,0.0,2011,Massachusetts
12637,12638.0,MA-00036,STURBRIDGE,1566.0,WORCESTER,1272669.0,1170649.0,102020.0,756300.0,753700.0,300.0,2300.0,2011,Massachusetts
12637,12638.0,MA-00036,W SPRINGFIELD,1089.0,HAMPDEN,111016.0,108198.0,2818.0,151800.0,102400.0,0.0,49400.0,2011,Massachusetts
12637,12638.0,MA-00036,WEST SPRINGFIELD,1089.0,HAMPDEN,1827657.0,1703536.0,124121.0,647600.0,577800.0,44600.0,25200.0,2011,Massachusetts
12799,12800.0,MA-00039,ASHFIELD,1330.0,FRANKLIN,19479.0,19479.0,0.0,33000.0,19500.0,0.0,13500.0,2011,Massachusetts
12799,12800.0,MA-00039,BECKET,1223.0,BERKSHIRE,71019.0,71019.0,0.0,63600.0,63600.0,0.0,0.0,2011,Massachusetts
12799,12800.0,MA-00039,BUCKLAND,1338.0,FRANKLIN,360964.0,360964.0,0.0,337300.0,327700.0,0.0,9600.0,2011,Massachusetts
12799,12800.0,MA-00039,CHARLEMONT,1339.0,FRANKLIN,203634.0,186832.0,16802.0,270800.0,180300.0,15500.0,75000.0,2011,Massachusetts
12799,12800.0,MA-00039,CLARKSBURG,1247.0,BERKSHIRE,25937.0,25937.0,0.0,0.0,0.0,0.0,0.0,2011,Massachusetts
12799,12800.0,MA-00039,CONWAY,1341.0,FRANKLIN,7490.0,7490.0,0.0,0.0,0.0,0.0,0.0,2011,Massachusetts
12799,12800.0,MA-00039,DALTON,1226.0,BERKSHIRE,25608.0,25608.0,0.0,44900.0,25700.0,0.0,19200.0,2011,Massachusetts
12799,12800.0,MA-00039,DEERFIELD,1342.0,FRANKLIN,177466.0,162266.0,15200.0,75600.0,8200.0,10700.0,56700.0,2011,Massachusetts
12799,12800.0,MA-00039,GREAT BARRINGTON,1230.0,BERKSHIRE,69762.0,61942.0,7820.0,0.0,0.0,0.0,0.0,2011,Massachusetts
12799,12800.0,MA-00039,Great Barrington,1230.0,BERKSHIRE,0.0,0.0,0.0,50000.0,0.0,0.0,50000.0,2011,Massachusetts
12799,12800.0,MA-00039,GREENFIELD,1301.0,FRANKLIN,51859.0,51859.0,0.0,18000.0,18000.0,0.0,0.0,2011,Massachusetts
12799,12800.0,MA-00039,PITTSFIELD,1201.0,BERKSHIRE,37624.0,36624.0,1000.0,24900.0,24900.0,0.0,0.0,2011,Massachusetts
12799,12800.0,MA-00039,SHELBURNE FALLS,1370.0,FRANKLIN,797996.0,321566.0,476430.0,783400.0,264900.0,440000.0,78500.0,2011,Massachusetts
12799,12800.0,MA-00039,SOUTH EGREMONT,1258.0,BERKSHIRE,69925.0,69925.0,0.0,70000.0,70000.0,0.0,0.0,2011,Massachusetts
12799,12800.0,MA-00039,SPRINGFIELD,1104.0,BERKSHIRE,27606.0,27606.0,0.0,0.0,0.0,0.0,0.0,2011,Massachusetts
12799,12800.0,MA-00039,STOCKBRIDGE,1262.0,BERKSHIRE,97717.0,97717.0,0.0,97800.0,97800.0,0.0,0.0,2011,Massachusetts
12799,12800.0,MA-00039,WILLIAMSTOWN,1267.0,BERKSHIRE,16658.0,16658.0,0.0,0.0,0.0,0.0,0.0,2011,Massachusetts
12884,12885.0,MA-00043,BEVERLY,1915.0,ESSEX,299066.0,140296.0,158770.0,263800.0,25600.0,150600.0,87600.0,2012,Massachusetts
12884,12885.0,MA-00043,LYNN,1901.0,ESSEX,254946.0,189991.0,64955.0,0.0,0.0,0.0,0.0,2012,Massachusetts
12884,12885.0,MA-00043,LYNN,1902.0,ESSEX,37129.0,5179.0,31950.0,32000.0,0.0,32000.0,0.0,2012,Massachusetts
12884,12885.0,MA-00043,SWAMPSCOTT,1907.0,ESSEX,36836.0,23336.0,13500.0,34100.0,16900.0,13500.0,3700.0,2012,Massachusetts
13078,13079.0,MA-00048,MARLBOROUGH,1752.0,MIDDLESEX,24536.0,16941.0,7595.0,34700.0,10100.0,7600.0,17000.0,2012,Massachusetts
13348,13349.0,MA-00049,BROCKTON,2301.0,PLYMOUTH,5565.0,565.0,5000.0,0.0,0.0,0.0,0.0,2013,Massachusetts
13417,13418.0,MA-00052,SPRINGFIELD,1103.0,HAMPDEN,189446.0,189446.0,0.0,0.0,0.0,0.0,0.0,2013,Massachusetts
13417,13418.0,MA-00052,SPRINGFIELD,1105.0,HAMPDEN,1272206.0,960143.0,312063.0,0.0,0.0,0.0,0.0,2013,Massachusetts
13420,13421.0,MA-00051,LEOMINSTER,1453.0,WORCESTER,127577.0,81304.0,46273.0,0.0,0.0,0.0,0.0,2013,Massachusetts
14082,14083.0,MA-00061,REVERE,2151.0,SUFFOLK,415904.0,301067.0,114837.0,8800.0,8800.0,0.0,0.0,2014,Massachusetts
11148,11149.0,NV-00008,FERNLEY,89408.0,LYON,811814.0,774389.0,37425.0,352700.0,330200.0,8900.0,13600.0,2008,Nevada
11180,11181.0,NV-00009,WELLS,89835.0,ELKO,224559.0,220049.0,4510.0,244900.0,217300.0,2300.0,25300.0,2008,Nevada
13000,13001.0,NV-00015,RENO,89511.0,WASHOE,26588.0,18868.0,7720.0,8200.0,400.0,7800.0,0.0,2012,Nevada
13000,13001.0,NV-00015,RENO,89521.0,WASHOE,160102.0,160102.0,0.0,0.0,0.0,0.0,0.0,2012,Nevada
11154,11155.0,MS-00014,CALEDONIA,39740.0,MONROE,287603.0,276003.0,11600.0,0.0,0.0,0.0,0.0,2008,Mississippi
11171,11172.0,MS-00015,ABBEVILLE,38601.0,LAFAYETTE,65813.0,51613.0,14200.0,65400.0,51600.0,2300.0,11500.0,2008,Mississippi
11171,11172.0,MS-00015,LAFAYETTE,38655.0,LAFAYETTE,23586.0,0.0,23586.0,0.0,0.0,0.0,0.0,2008,Mississippi
11217,11218.0,MS-00017,CONEHATTA,39057.0,NEWTON,43896.0,43296.0,600.0,0.0,0.0,0.0,0.0,2008,Mississippi
11217,11218.0,MS-00017,FOREST,39074.0,SCOTT,14554.0,14254.0,300.0,0.0,0.0,0.0,0.0,2008,Mississippi
11217,11218.0,MS-00017,JACKSON,39206.0,HINDS,9453.0,9453.0,0.0,0.0,0.0,0.0,0.0,2008,Mississippi
11217,11218.0,MS-00017,JACKSON,39208.0,HINDS,13671.0,13671.0,0.0,0.0,0.0,0.0,0.0,2008,Mississippi
11217,11218.0,MS-00017,JACKSON,39213.0,HINDS,96355.0,84158.0,12197.0,0.0,0.0,0.0,0.0,2008,Mississippi
11237,11238.0,MS-00018,GREENVILLE,38701.0,WASHINGTON,226587.0,224387.0,2200.0,0.0,0.0,0.0,0.0,2008,Mississippi
11237,11238.0,MS-00018,GREENVILLE,38703.0,WASHINGTON,23410.0,10910.0,12500.0,11700.0,0.0,11700.0,0.0,2008,Mississippi
11237,11238.0,MS-00018,LELAND,38756.0,WASHINGTON,0.0,0.0,0.0,46300.0,0.0,0.0,46300.0,2008,Mississippi
11237,11238.0,MS-00018,MOUND BAYOU,38762.0,BOLIVAR,13512.0,10162.0,3350.0,0.0,0.0,0.0,0.0,2008,Mississippi
11237,11238.0,MS-00018,ROSEDALE,38769.0,BOLIVAR,64139.0,49490.0,14649.0,0.0,0.0,0.0,0.0,2008,Mississippi
11237,11238.0,MS-00018,SHELBY,38774.0,BOLIVAR,11506.0,11506.0,0.0,0.0,0.0,0.0,0.0,2008,Mississippi
11237,11238.0,MS-00018,WOODVILLE,39669.0,WILKINSON,0.0,0.0,0.0,3900.0,0.0,0.0,3900.0,2008,Mississippi
11239,11240.0,MS-00019,NEW ALBANY,38652.0,UNION,69759.0,66259.0,3500.0,0.0,0.0,0.0,0.0,2008,Mississippi
11266,11267.0,MS-00016,BOLTON,39041.0,HINDS,17440.0,13240.0,4200.0,0.0,0.0,0.0,0.0,2008,Mississippi
11266,11267.0,MS-00016,JACKSON,39209.0,HINDS,10148.0,10148.0,0.0,0.0,0.0,0.0,0.0,2008,Mississippi
11266,11267.0,MS-00016,JACKSON,39211.0,HINDS,46171.0,0.0,46171.0,0.0,0.0,0.0,0.0,2008,Mississippi
11282,11283.0,MS-00020,YAZOO CITY,39194.0,YAZOO,54149.0,31679.0,22470.0,14000.0,1100.0,12900.0,0.0,2008,Mississippi
11364,11365.0,MS-00023,HATTIESBURG,39401.0,FORREST,286654.0,270254.0,16400.0,6200.0,2000.0,4200.0,0.0,2008,Mississippi
11418,11419.0,LA-00019,Waveland,39576.0,HANCOCK,0.0,0.0,0.0,82400.0,0.0,0.0,82400.0,2008,Mississippi
11699,11700.0,MS-00027,MAGEE,39111.0,SIMPSON,84270.0,78670.0,5600.0,11800.0,11800.0,0.0,0.0,2009,Mississippi
11699,11700.0,MS-00027,MENDENHALL,39114.0,SIMPSON,0.0,0.0,0.0,24700.0,0.0,0.0,24700.0,2009,Mississippi
11711,11712.0,MS-00028,BILOXI,39532.0,JACKSON,52966.0,50966.0,2000.0,34000.0,22700.0,0.0,11300.0,2009,Mississippi
11711,11712.0,MS-00028,Long Beach,39560.0,HARRISON,0.0,0.0,0.0,580300.0,0.0,0.0,580300.0,2009,Mississippi
11711,11712.0,MS-00028,OCEAN SPRINGS,39564.0,JACKSON,24210.0,0.0,24210.0,0.0,0.0,0.0,0.0,2009,Mississippi
11711,11712.0,MS-00028,PASCAGOULA,39567.0,JACKSON,24901.0,24901.0,0.0,0.0,0.0,0.0,0.0,2009,Mississippi
11742,11743.0,MS-00029,MARKS,38646.0,QUITMAN,13508.0,13508.0,0.0,0.0,0.0,0.0,0.0,2009,Mississippi
12147,12148.0,MS-00035,ABERDEEN,39730.0,MONROE,11067.0,11067.0,0.0,0.0,0.0,0.0,0.0,2010,Mississippi
12147,12148.0,MS-00035,ACKERMAN,39735.0,CHOCTAW,11034.0,7934.0,3100.0,0.0,0.0,0.0,0.0,2010,Mississippi
12147,12148.0,MS-00035,YAZOO CITY,39194.0,YAZOO,2844025.0,2435797.0,408228.0,522000.0,281900.0,220200.0,19900.0,2010,Mississippi
12147,12148.0,MS-00035,Yazoo City,39194.0,YAZOO,0.0,0.0,0.0,200000.0,0.0,0.0,200000.0,2010,Mississippi
12186,12187.0,MS-00037,BLUE MOUNTAIN,38610.0,TIPPAH,12891.0,12891.0,0.0,11500.0,11500.0,0.0,0.0,2010,Mississippi
12186,12187.0,MS-00037,CORINTH,38834.0,ALCORN,593128.0,334410.0,258718.0,201900.0,48700.0,60500.0,92700.0,2010,Mississippi
12548,12549.0,MS-00045,ABERDEEN,39730.0,MONROE,79321.0,31146.0,48175.0,26400.0,21200.0,2200.0,3000.0,2011,Mississippi
12548,12549.0,MS-00045,BATESVILLE,38606.0,PANOLA,9332.0,9332.0,0.0,0.0,0.0,0.0,0.0,2011,Mississippi
12548,12549.0,MS-00045,CLARKSDALE,38614.0,COAHOMA,67866.0,51866.0,16000.0,0.0,0.0,0.0,0.0,2011,Mississippi
12548,12549.0,MS-00045,COLUMBUS,39701.0,LOWNDES,0.0,0.0,0.0,65000.0,0.0,0.0,65000.0,2011,Mississippi
12548,12549.0,MS-00045,CORINTH,38834.0,ALCORN,38719.0,38719.0,0.0,0.0,0.0,0.0,0.0,2011,Mississippi
12548,12549.0,MS-00045,CRENSHAW,38621.0,QUITMAN,44082.0,32979.0,11103.0,0.0,0.0,0.0,0.0,2011,Mississippi
12548,12549.0,MS-00045,DE KALB,39328.0,KEMPER,2150.0,0.0,2150.0,2200.0,0.0,2200.0,0.0,2011,Mississippi
12548,12549.0,MS-00045,DEKALB,39328.0,KEMPER,28003.0,23363.0,4640.0,0.0,0.0,0.0,0.0,2011,Mississippi
12548,12549.0,MS-00045,DUNDEE,38626.0,COAHOMA,58191.0,58191.0,0.0,59000.0,58200.0,0.0,800.0,2011,Mississippi
12548,12549.0,MS-00045,EUPORA,39744.0,CHOCTAW,45290.0,45290.0,0.0,0.0,0.0,0.0,0.0,2011,Mississippi
12548,12549.0,MS-00045,EUPORA,39744.0,WEBSTER,152844.0,152094.0,750.0,150000.0,149600.0,400.0,0.0,2011,Mississippi
12548,12549.0,MS-00045,GRENADA,38901.0,GRENADA,16068.0,15868.0,200.0,0.0,0.0,0.0,0.0,2011,Mississippi
12548,12549.0,MS-00045,HICKORY,39332.0,NEWTON,22342.0,18792.0,3550.0,50800.0,15800.0,800.0,34200.0,2011,Mississippi
12548,12549.0,MS-00045,JACKSON,39204.0,HINDS,58861.0,58861.0,0.0,15200.0,14000.0,0.0,1200.0,2011,Mississippi
12548,12549.0,MS-00045,JACKSON,39206.0,HINDS,45374.0,41374.0,4000.0,9200.0,5200.0,4000.0,0.0,2011,Mississippi
12548,12549.0,MS-00045,JACKSON,39209.0,HINDS,1028336.0,1019161.0,9175.0,0.0,0.0,0.0,0.0,2011,Mississippi
12548,12549.0,MS-00045,JACKSON,39213.0,HINDS,2747793.0,1407593.0,1340200.0,595300.0,0.0,0.0,595300.0,2011,Mississippi
12548,12549.0,MS-00045,JACKSON,39236.0,HINDS,60541.0,60541.0,0.0,0.0,0.0,0.0,0.0,2011,Mississippi
12548,12549.0,MS-00045,KILMICHAEL,39747.0,MONTGOMERY,9585.0,9585.0,0.0,0.0,0.0,0.0,0.0,2011,Mississippi
12548,12549.0,MS-00045,LEAKESVILLE,39451.0,GREENE,403041.0,349227.0,53814.0,0.0,0.0,0.0,0.0,2011,Mississippi
12548,12549.0,MS-00045,LOUISVILLE,39339.0,WINSTON,11171.0,11171.0,0.0,0.0,0.0,0.0,0.0,2011,Mississippi
12548,12549.0,MS-00045,LYON,38645.0,COAHOMA,195944.0,191664.0,4280.0,0.0,0.0,0.0,0.0,2011,Mississippi
12548,12549.0,MS-00045,MABEN,39755.0,WEBSTER,2394.0,2394.0,0.0,0.0,0.0,0.0,0.0,2011,Mississippi
12548,12549.0,MS-00045,MARKS,38646.0,QUITMAN,4313.0,738.0,3575.0,0.0,0.0,0.0,0.0,2011,Mississippi
12548,12549.0,MS-00045,MATHISTON,39752.0,WEBSTER,19335.0,19335.0,0.0,18200.0,0.0,0.0,18200.0,2011,Mississippi
12548,12549.0,MS-00045,MINERAL WELLS,38654.0,DESOTO,4125.0,0.0,4125.0,0.0,0.0,0.0,0.0,2011,Mississippi
12548,12549.0,MS-00045,NEWTON,39345.0,NEWTON,39415.0,39415.0,0.0,0.0,0.0,0.0,0.0,2011,Mississippi
12548,12549.0,MS-00045,OKOLONA,38860.0,MONROE,9458.0,7408.0,2050.0,2100.0,0.0,2100.0,0.0,2011,Mississippi
12548,12549.0,MS-00045,OXFORD,38655.0,LAFAYETTE,112675.0,110975.0,1700.0,114100.0,111000.0,1700.0,1400.0,2011,Mississippi
12548,12549.0,MS-00045,PHILADELPHIA,39350.0,NESHOBA,77239.0,74239.0,3000.0,78200.0,74300.0,3000.0,900.0,2011,Mississippi
12548,12549.0,MS-00045,PRESTON,39354.0,KEMPER,7531.0,7531.0,0.0,0.0,0.0,0.0,0.0,2011,Mississippi
12548,12549.0,MS-00045,QUITMAN,39355.0,CLARKE,13310.0,11985.0,1325.0,0.0,0.0,0.0,0.0,2011,Mississippi
12548,12549.0,MS-00045,SCOOBA,39358.0,KEMPER,229465.0,164915.0,64550.0,137700.0,0.0,54500.0,83200.0,2011,Mississippi
12548,12549.0,MS-00045,SMITHVILLE,38870.0,MONROE,1211437.0,958275.0,253162.0,9000.0,0.0,4000.0,5000.0,2011,Mississippi
12548,12549.0,MS-00045,STONEWALL,39363.0,CLARKE,21391.0,19331.0,2060.0,0.0,0.0,0.0,0.0,2011,Mississippi
12548,12549.0,MS-00045,SUNFLOWER,38778.0,SUNFLOWER,124189.0,101564.0,22625.0,0.0,0.0,0.0,0.0,2011,Mississippi
12548,12549.0,MS-00045,TERRY,39170.0,HINDS,83066.0,12388.0,70678.0,0.0,0.0,0.0,0.0,2011,Mississippi
12548,12549.0,MS-00045,WATER VALLEY,38965.0,LAFAYETTE,160296.0,160296.0,0.0,39000.0,39000.0,0.0,0.0,2011,Mississippi
12548,12549.0,MS-00045,WEST POINT,39773.0,CLAY,22107.0,12917.0,9190.0,0.0,0.0,0.0,0.0,2011,Mississippi
12580,12581.0,MS-00048,BENOIT,38725.0,BOLIVAR,207965.0,199785.0,8180.0,0.0,0.0,0.0,0.0,2011,Mississippi
12580,12581.0,MS-00048,DURANT,39063.0,HOLMES,0.0,0.0,0.0,426700.0,0.0,0.0,426700.0,2011,Mississippi
12580,12581.0,MS-00048,FRIARS POINT,38631.0,COAHOMA,688270.0,607345.0,80925.0,987200.0,230000.0,80900.0,676300.0,2011,Mississippi
12580,12581.0,MS-00048,GREENVILLE,38701.0,WASHINGTON,209042.0,169370.0,39672.0,0.0,0.0,0.0,0.0,2011,Mississippi
12580,12581.0,MS-00048,GREENVILLE,38702.0,WASHINGTON,85734.0,85734.0,0.0,0.0,0.0,0.0,0.0,2011,Mississippi
12580,12581.0,MS-00048,GREENVILLE,38703.0,WASHINGTON,64494.0,62994.0,1500.0,0.0,0.0,0.0,0.0,2011,Mississippi
12580,12581.0,MS-00048,GUNNISON,38746.0,BOLIVAR,155332.0,147932.0,7400.0,155400.0,148000.0,7400.0,0.0,2011,Mississippi
12580,12581.0,MS-00048,HOLLY BLUFF,39088.0,YAZOO,89650.0,86950.0,2700.0,0.0,0.0,0.0,0.0,2011,Mississippi
12580,12581.0,MS-00048,NATCHEZ,39120.0,ADAMS,21900.0,0.0,21900.0,500000.0,0.0,0.0,500000.0,2011,Mississippi
12580,12581.0,MS-00048,OLIVE BRANCH,38654.0,DESOTO,49933.0,14833.0,35100.0,0.0,0.0,0.0,0.0,2011,Mississippi
12580,12581.0,MS-00048,PORT GIBSON,39150.0,CLAIBORNE,9317.0,7067.0,2250.0,2200.0,0.0,0.0,2200.0,2011,Mississippi
12580,12581.0,MS-00048,RENA LARA,38767.0,COAHOMA,52098.0,44098.0,8000.0,0.0,0.0,0.0,0.0,2011,Mississippi
12580,12581.0,MS-00048,ROBINSONVILLE,38664.0,TUNICA,56900.0,53400.0,3500.0,0.0,0.0,0.0,0.0,2011,Mississippi
12580,12581.0,MS-00048,Rolling Fork,39159.0,SHARKEY,0.0,0.0,0.0,150200.0,0.0,0.0,150200.0,2011,Mississippi
12580,12581.0,MS-00048,SATARTIA,39162.0,YAZOO,162460.0,162460.0,0.0,131800.0,0.0,0.0,131800.0,2011,Mississippi
12580,12581.0,MS-00048,SCOTT,38772.0,BOLIVAR,493196.0,442563.0,50633.0,0.0,0.0,0.0,0.0,2011,Mississippi
12580,12581.0,MS-00048,SILVER CITY,39166.0,HUMPHREYS,12000.0,0.0,12000.0,0.0,0.0,0.0,0.0,2011,Mississippi
12580,12581.0,MS-00048,TUNICA,38676.0,TUNICA,351260.0,343785.0,7475.0,98100.0,83800.0,0.0,14300.0,2011,Mississippi
12580,12581.0,MS-00048,VICKSBURG,39180.0,WARREN,312591.0,271234.0,41357.0,205700.0,141700.0,29900.0,34100.0,2011,Mississippi
12580,12581.0,MS-00048,VICKSBURG,39183.0,WARREN,1437313.0,1391657.0,45656.0,164200.0,137600.0,18300.0,8300.0,2011,Mississippi
12580,12581.0,MS-00048,WOODVILLE,39669.0,WILKINSON,229471.0,191971.0,37500.0,17300.0,0.0,0.0,17300.0,2011,Mississippi
12580,12581.0,MS-00048,YAZOO CITY,39194.0,YAZOO,375529.0,199785.0,175744.0,24100.0,18800.0,600.0,4700.0,2011,Mississippi
12580,12581.0,MS-00048,Yazoo City,39194.0,YAZOO,0.0,0.0,0.0,10100.0,0.0,0.0,10100.0,2011,Mississippi
12938,12939.0,MS-00052,COLLINS,39428.0,COVINGTON,40984.0,872.0,40112.0,0.0,0.0,0.0,0.0,2012,Mississippi
13271,13272.0,LA-00048,CARRIERE,39426.0,PEARL RIVER,7678.0,5286.0,2392.0,13000.0,0.0,0.0,13000.0,2012,Mississippi
13273,13274.0,MS-00059,BAY SAINT LOUIS,39520.0,HANCOCK,294832.0,108732.0,186100.0,14000.0,0.0,14000.0,0.0,2012,Mississippi
13273,13274.0,MS-00059,BAY ST LOUIS,39520.0,HANCOCK,65965.0,34238.0,31727.0,40100.0,3300.0,11000.0,25800.0,2012,Mississippi
13273,13274.0,MS-00059,BAY ST. LOUIS,39520.0,HANCOCK,21244.0,21244.0,0.0,19600.0,19600.0,0.0,0.0,2012,Mississippi
13273,13274.0,MS-00059,BILOXI,39530.0,HARRISON,198786.0,187951.0,10835.0,0.0,0.0,0.0,0.0,2012,Mississippi
13273,13274.0,MS-00059,BILOXI,39531.0,HARRISON,61534.0,31264.0,30270.0,0.0,0.0,0.0,0.0,2012,Mississippi
13273,13274.0,MS-00059,BILOXI,39532.0,HARRISON,5966.0,0.0,5966.0,17300.0,0.0,0.0,17300.0,2012,Mississippi
13273,13274.0,MS-00059,BOGUE CHITTO,39629.0,LINCOLN,15872.0,15872.0,0.0,0.0,0.0,0.0,0.0,2012,Mississippi
13273,13274.0,MS-00059,BROOKHAVEN,39601.0,LINCOLN,9314.0,9314.0,0.0,0.0,0.0,0.0,0.0,2012,Mississippi
13273,13274.0,MS-00059,CARRIERE,39426.0,PEARL RIVER,66757.0,65357.0,1400.0,13700.0,12300.0,1400.0,0.0,2012,Mississippi
13273,13274.0,MS-00059,CLERMONT HARBOR,39558.0,HANCOCK,11860.0,8060.0,3800.0,0.0,0.0,0.0,0.0,2012,Mississippi
13273,13274.0,MS-00059,COLUMBIA,39429.0,MARION,73566.0,72243.0,1323.0,0.0,0.0,0.0,0.0,2012,Mississippi
13273,13274.0,MS-00059,DIBERVILLE,39540.0,HARRISON,0.0,0.0,0.0,24100.0,0.0,0.0,24100.0,2012,Mississippi
13273,13274.0,MS-00059,ENTERPRISE,39330.0,CLARKE,14269.0,14269.0,0.0,0.0,0.0,0.0,0.0,2012,Mississippi
13273,13274.0,MS-00059,FOXWORTH,39483.0,MARION,9073.0,8573.0,500.0,0.0,0.0,0.0,0.0,2012,Mississippi
13273,13274.0,MS-00059,GAUTIER,39553.0,JACKSON,3525.0,0.0,3525.0,2900.0,0.0,1400.0,1500.0,2012,Mississippi
13273,13274.0,MS-00059,GULFPORT,39501.0,HARRISON,512410.0,409124.0,103286.0,284400.0,124400.0,88100.0,33200.0,2012,Mississippi
13273,13274.0,MS-00059,GULFPORT,39503.0,HARRISON,157882.0,150332.0,7550.0,137000.0,132200.0,4800.0,0.0,2012,Mississippi
13273,13274.0,MS-00059,GULFPORT,39507.0,HARRISON,158997.0,136723.0,22274.0,154600.0,134000.0,20600.0,0.0,2012,Mississippi
13273,13274.0,MS-00059,HATTIESBURG,39401.0,FORREST,37506.0,36666.0,840.0,52600.0,0.0,0.0,52600.0,2012,Mississippi
13273,13274.0,MS-00059,JACKSON,39213.0,HINDS,16980.0,16980.0,0.0,0.0,0.0,0.0,0.0,2012,Mississippi
13273,13274.0,MS-00059,KILN,39556.0,HANCOCK,1146598.0,859090.0,287508.0,914200.0,723300.0,190900.0,0.0,2012,Mississippi
13273,13274.0,MS-00059,KOKOMO,39643.0,MARION,7100.0,7100.0,0.0,0.0,0.0,0.0,0.0,2012,Mississippi
13273,13274.0,MS-00059,LAUREL,39440.0,JONES,20264.0,20264.0,0.0,0.0,0.0,0.0,0.0,2012,Mississippi
13273,13274.0,MS-00059,LONG BEACH,39560.0,HARRISON,48032.0,29732.0,18300.0,57500.0,0.0,18300.0,39200.0,2012,Mississippi
13273,13274.0,MS-00059,LUCEDALE,39452.0,GEORGE,29276.0,29276.0,0.0,20000.0,20000.0,0.0,0.0,2012,Mississippi
13273,13274.0,MS-00059,LUCEDALE,39452.0,JACKSON,150.0,0.0,150.0,0.0,0.0,0.0,0.0,2012,Mississippi
13273,13274.0,MS-00059,LUMBERTON,39455.0,LAMAR,8787.0,8787.0,0.0,8800.0,8800.0,0.0,0.0,2012,Mississippi
13273,13274.0,MS-00059,MAGNOLIA,39652.0,PIKE,62151.0,53351.0,8800.0,0.0,0.0,0.0,0.0,2012,Mississippi
13273,13274.0,MS-00059,MCCOMB,39648.0,PIKE,63633.0,60133.0,3500.0,38300.0,36500.0,1100.0,700.0,2012,Mississippi
13273,13274.0,MS-00059,MOSS POINT,39562.0,JACKSON,345809.0,325351.0,20458.0,172800.0,155500.0,10500.0,6800.0,2012,Mississippi
13273,13274.0,MS-00059,MOSS POINT,39563.0,JACKSON,501160.0,468136.0,33024.0,145700.0,139500.0,3700.0,2500.0,2012,Mississippi
13273,13274.0,MS-00059,OCEAN SPRINGS,39564.0,JACKSON,121935.0,120435.0,1500.0,55000.0,23100.0,1500.0,30400.0,2012,Mississippi
13273,13274.0,MS-00059,PASCAGOULA,39580.0,HARRISON,34109.0,34109.0,0.0,0.0,0.0,0.0,0.0,2012,Mississippi
13273,13274.0,MS-00059,PASCAGOULA,39564.0,JACKSON,25152.0,21987.0,3165.0,0.0,0.0,0.0,0.0,2012,Mississippi
13273,13274.0,MS-00059,PASCAGOULA,39567.0,JACKSON,59689.0,55996.0,3693.0,36600.0,36600.0,0.0,0.0,2012,Mississippi
13273,13274.0,MS-00059,PASCAGOULA,39581.0,JACKSON,79340.0,75865.0,3475.0,0.0,0.0,0.0,0.0,2012,Mississippi
13273,13274.0,MS-00059,PASS CHRISTIAN,39501.0,HARRISON,15398.0,9298.0,6100.0,0.0,0.0,0.0,0.0,2012,Mississippi
13273,13274.0,MS-00059,PASS CHRISTIAN,39571.0,HARRISON,129926.0,121511.0,8415.0,3100.0,0.0,2500.0,600.0,2012,Mississippi
13273,13274.0,MS-00059,PEARLINGTON,39572.0,HANCOCK,101194.0,84963.0,16231.0,0.0,0.0,0.0,0.0,2012,Mississippi
13273,13274.0,MS-00059,PICAYUNE,39466.0,PEARL RIVER,317861.0,283152.0,34709.0,35500.0,34900.0,0.0,600.0,2012,Mississippi
13273,13274.0,MS-00059,POPLARVILLE,39470.0,PEARL RIVER,54076.0,34119.0,19957.0,0.0,0.0,0.0,0.0,2012,Mississippi
13273,13274.0,MS-00059,QUITMAN,39355.0,CLARKE,74922.0,72822.0,2100.0,43200.0,41100.0,2100.0,0.0,2012,Mississippi
13273,13274.0,MS-00059,ROXIE,39661.0,FRANKLIN,11244.0,11244.0,0.0,0.0,0.0,0.0,0.0,2012,Mississippi
13273,13274.0,MS-00059,SAUCIER,39574.0,HARRISON,27180.0,9710.0,17470.0,7400.0,3800.0,3600.0,0.0,2012,Mississippi
13273,13274.0,MS-00059,SHUBUTA,39360.0,CLARKE,13784.0,8914.0,4870.0,13700.0,8900.0,4800.0,0.0,2012,Mississippi
13273,13274.0,MS-00059,STONEWALL,39363.0,CLARKE,4222.0,4222.0,0.0,0.0,0.0,0.0,0.0,2012,Mississippi
13273,13274.0,MS-00059,TYLERTOWN,39667.0,PIKE,23040.0,23040.0,0.0,0.0,0.0,0.0,0.0,2012,Mississippi
13273,13274.0,MS-00059,TYLERTOWN,39667.0,WALTHALL,71051.0,52018.0,19033.0,0.0,0.0,0.0,0.0,2012,Mississippi
13273,13274.0,MS-00059,VANCLEAVE,39565.0,JACKSON,15730.0,6530.0,9200.0,0.0,0.0,0.0,0.0,2012,Mississippi
