_id,SBA Physical Declaration Number,SBA EIDL Declaration Number,FEMA Disaster Number,SBA Disaster Number,Damaged Property City Name,Damaged Property Zip Code,Damaged Property County/Parish Name,Damaged Property State Code,Total Verified Loss,Verified Loss Real Estate,Verified Loss Content,Total Approved Loan Amount,Approved Amount Real Estate,Approved Amount Content,Approved Amount EIDL
61,12963,12964,,CA-00181,BERKELEY,94704,ALAMEDA,CA,9201735,8907642,294093,2000000,1927400,72600,0
62,12967,12968,,CA-00182,ALHAMBRA,91801,LOS ANGELES,CA,80009,74509,5500,0,0,0,0
63,12967,12968,,CA-00182,ALTADENA,91001,LOS ANGELES,CA,10000,0,10000,0,0,0,0
64,12967,12968,,CA-00182,BAKERSFIELD,93301,KERN,CA,11921,11921,0,12000,12000,0,0
65,12967,12968,,CA-00182,BRADBURY,91008,LOS ANGELES,CA,26886,26886,0,26900,26900,0,0
66,12967,12968,,CA-00182,LOS ANGELES,90026,LOS ANGELES,CA,31719,31719,0,31800,31800,0,0
67,12967,12968,,CA-00182,LOS ANGELES,90042,LOS ANGELES,CA,45505,45505,0,33500,33500,0,0
68,12967,12968,,CA-00182,PASADENA,91103,LOS ANGELES,CA,26306,26306,0,0,0,0,0
69,12967,12968,,CA-00182,PASADENA,91104,LOS ANGELES,CA,38609,38609,0,38700,38700,0,0
70,12967,12968,,CA-00182,PASADENA,91106,LOS ANGELES,CA,18864,7744,11120,0,0,0,0
71,12967,12968,,CA-00182,PASADENA,91107,LOS ANGELES,CA,235892,172537,63355,0,0,0,0
72,12967,12968,,CA-00182,SIERRA MADRE,91024,LOS ANGELES,CA,46279,46279,0,46300,46300,0,0
73,12967,12968,,CA-00182,SOUTH PASADENA,91030,LOS ANGELES,CA,26623,26623,0,26700,26700,0,0
74,12978,12979,,GA-00038,ROME,30165,FLOYD,GA,320715,320715,0,0,0,0,0
75,12998,12999,,TX-00385,HOUSTON,77006,HARRIS,TX,23356,23356,0,23400,23400,0,0
76,12998,12999,,TX-00385,HOUSTON,77011,HARRIS,TX,21118,17702,3416,0,0,0,0
77,12998,12999,,TX-00385,HOUSTON,77021,HARRIS,TX,30590,29490,1100,30600,29500,1100,0
78,12998,12999,,TX-00385,HOUSTON,77081,HARRIS,TX,88579,71629,16950,88600,71700,16900,0
79,12998,12999,,TX-00385,WILLIS,77378,MONTGOMERY,TX,43905,43905,0,44000,44000,0,0
80,13000,13001,,NV-00015,RENO,89511,WASHOE,NV,26588,18868,7720,8200,400,7800,0
81,13000,13001,,NV-00015,RENO,89521,WASHOE,NV,160102,160102,0,0,0,0,0
82,13002,13003,4052,AL-00040,BIRMINGHAM,35215,JEFFERSON,AL,173096,117477,55619,65000,63000,0,2000
83,13002,13003,4052,AL-00040,CENTER POINT,35215,JEFFERSON,AL,490455,386155,104300,511000,326200,104300,80500
84,13002,13003,4052,AL-00040,PINSON,35126,JEFFERSON,AL,10860,0,10860,8500,0,4800,3700
85,13002,13003,4052,AL-00040,TRUSSVILLE,35173,JEFFERSON,AL,200135,197735,2400,77400,76800,600,0
86,13029,13030,4057,KY-00044,BEDFORD,40006,CARROLL,KY,159457,130697,28760,0,0,0,0
87,13029,13030,4057,KY-00044,BUTLER,41006,PENDLETON,KY,122914,122914,0,0,0,0,0
88,13029,13030,4057,KY-00044,CALIFORNIA,41007,PENDLETON,KY,233508,224208,9300,0,0,0,0
89,13029,13030,4057,KY-00044,CAMPTON,41301,WOLFE,KY,12553,12553,0,0,0,0,0
90,13029,13030,4057,KY-00044,CORBIN,40701,LAUREL,KY,633815,633815,0,0,0,0,0
91,13029,13030,4057,KY-00044,CRITTENDEN,41030,GRANT,KY,495247,484927,10320,406500,396200,10300,0
92,13029,13030,4057,KY-00044,CRITTENDEN,41030,KENTON,KY,412225,332546,79679,303100,246700,53600,2800
93,13029,13030,4057,KY-00044,EAST BERNSTADT,40729,LAUREL,KY,1296127,1257177,38950,53200,0,39000,14200
94,13029,13030,4057,KY-00044,EZEL,41425,MORGAN,KY,38984,29734,9250,17400,17400,0,0
95,13029,13030,4057,KY-00044,FRENCHBURG,40322,MENIFEE,KY,48154,42244,5910,18000,12100,5900,0
96,13029,13030,4057,KY-00044,HAGER HILL,41222,JOHNSON,KY,15118,15118,0,9800,9800,0,0
97,13029,13030,4057,KY-00044,HAGERHILL,41222,JOHNSON,KY,287192,210022,77170,0,0,0,0
98,13029,13030,4057,KY-00044,HODGENVILLE,42748,LARUE,KY,39177,34790,4387,12100,9500,2600,0
99,13029,13030,4057,KY-00044,INDEPENDENCE,41051,KENTON,KY,33303,0,33303,0,0,0,0
100,13029,13030,4057,KY-00044,INEZ,41224,MARTIN,KY,1384,0,1384,0,0,0,0
101,13029,13030,4057,KY-00044,KEATON,41226,JOHNSON,KY,110635,97260,13375,0,0,0,0
102,13029,13030,4057,KY-00044,LONDON,40741,LAUREL,KY,65045,65045,0,8300,8300,0,0
103,13029,13030,4057,KY-00044,LOUISA,41230,LAWRENCE,KY,80000,0,80000,0,0,0,0
104,13029,13030,4057,KY-00044,MARTHA,41159,LAWRENCE,KY,5920,5520,400,0,0,0,0
105,13029,13030,4057,KY-00044,MORNING VIEW,41063,KENTON,KY,272954,267054,5900,0,0,0,0
106,13029,13030,4057,KY-00044,SALYERSVILLE,41465,MAGOFFIN,KY,607477,508674,98803,41100,34800,2900,3400
107,13029,13030,4057,KY-00044,STAFFORDSVILLE,41256,JOHNSON,KY,78337,74659,3678,14000,14000,0,0
108,13029,13030,4057,KY-00044,WELLINGTON,40387,MENIFEE,KY,50232,50232,0,0,0,0,0
109,13029,13030,4057,KY-00044,WEST LIBERTY,41472,MORGAN,KY,1400031,1003578,396453,92300,14200,73900,4200
110,13031,13032,,NC-00043,HIGHLANDS,28741,MACON,NC,24130,2930,21200,14000,0,14000,0
111,13033,13034,,KS-00062,HARVEYVILLE,66431,WABAUNSEE,KS,100985,100985,0,0,0,0,0
112,13035,13036,4058,IN-00041,HENRYVILLE,47126,CLARK,IN,1230940,785059,445881,87700,49500,27300,10900
113,13035,13036,4058,IN-00041,HOLTON,47023,RIPLEY,IN,203254,197089,6165,0,0,0,0
114,13035,13036,4058,IN-00041,MARYSVILLE,47141,CLARK,IN,55694,44124,11570,0,0,0,0
115,13035,13036,4058,IN-00041,OTISCO,47163,CLARK,IN,47554,30698,16856,47600,30700,16900,0
116,13035,13036,4058,IN-00041,PEKIN,47165,WASHINGTON,IN,9728,9728,0,0,0,0,0
117,13035,13036,4058,IN-00041,UNDERWOOD,47177,CLARK,IN,22171,0,22171,8300,0,8300,0
118,13037,13038,,AK-00024,CORDOVA,99574,CHUGACH REAA (10),AK,1776315,1775515,800,44900,44100,800,0
119,13037,13038,,AK-00024,SEWARD,99664,KENAI PENINSULA BOROUGH,AK,9725,9725,0,0,0,0,0
120,13037,13038,,AK-00024,VALDEZ,99686,CHUGACH REAA (10),AK,137114,53261,83853,40100,38400,1700,0
121,13037,13038,,AK-00024,VALDEZ,99686,COPPER RIVER REAA (11),AK,66857,50657,16200,0,0,0,0
122,13037,13038,,AK-00024,VALDEZ,99686,VALDEZ CORDOVA,AK,1477039,1477039,0,998400,998400,0,0
123,13041,13042,,MO-00057,BRANSON,65615,TANEY,MO,867660,789570,78090,453000,214300,41700,197000
124,13041,13042,,MO-00057,BRANSON,65616,TANEY,MO,15065077,9085922,5979155,3716400,741000,2815200,160200
125,13041,13042,,MO-00057,BUFFALO,65622,DALLAS,MO,6363,3616,2747,0,0,0,0
126,13041,13042,,MO-00057,KIMBERLING CITY,65686,STONE,MO,855352,144352,711000,0,0,0,0
127,13044,13045,4059,WV-00023,CLARKSBURG,26301,HARRISON,WV,16864,16864,0,0,0,0,0
128,13044,13045,4059,WV-00023,DUNLOW,25511,WAYNE,WV,86254,85254,1000,85800,85400,0,400
129,13044,13045,4059,WV-00023,FAIRMONT,26554,MARION,WV,3207504,947181,2260323,1735800,515200,1220600,0
130,13044,13045,4059,WV-00023,GRAFTON,26354,TAYLOR,WV,48856,47022,1834,0,0,0,0
131,13044,13045,4059,WV-00023,KIAHSVILLE,25534,WAYNE,WV,129864,129864,0,0,0,0,0
132,13044,13045,4059,WV-00023,MANNINGTON,26582,MARION,WV,11369,11369,0,0,0,0,0
133,13048,13049,4060,TN-00063,CLEVELAND,37311,BRADLEY,TN,50901,50901,0,0,0,0,0
134,13048,13049,4060,TN-00063,HIXSON,37343,HAMILTON,TN,228824,212424,16400,0,0,0,0
135,13048,13049,4060,TN-00063,TELLICO PLAINS,37385,MONROE,TN,84776,82376,2400,0,0,0,0
136,13054,13055,4061,WV-00027,CORA,25614,LOGAN,WV,9250,9250,0,9300,9300,0,0
137,13054,13055,4061,WV-00027,LOGAN,25601,LOGAN,WV,133484,133484,0,119500,119500,0,0
138,13054,13055,4061,WV-00027,MOUNT GAY,25637,LOGAN,WV,183343,117539,65804,57600,54900,1800,900
139,13054,13055,4061,WV-00027,PEACH CREEK,25639,LOGAN,WV,9041,9041,0,0,0,0,0
140,13054,13055,4061,WV-00027,VERDUNVILLE,25649,LOGAN,WV,183967,177632,6335,0,0,0,0
141,13060,13061,,OR-00042,JEFFERSON,97352,MARION,OR,124504,124504,0,0,0,0,0
142,13060,13061,,OR-00042,SALEM,97302,MARION,OR,138654,133254,5400,14000,13500,500,0
143,13060,13061,,OR-00042,SALEM,97317,MARION,OR,200542,131848,68694,128100,85200,42900,0
144,13063,13064,,TX-00387,ARLINGTON,76017,TARRANT,TX,384120,384120,0,332900,332900,0,0
145,13063,13064,,TX-00387,DALLAS,75219,DALLAS,TX,35410,35410,0,0,0,0,0
146,13063,13064,,TX-00387,FORNEY,75126,KAUFMAN,TX,17110,0,17110,0,0,0,0
147,13063,13064,,TX-00387,JOSHUA,76058,JOHNSON,TX,260911,260911,0,0,0,0,0
148,13063,13064,,TX-00387,LANCASTER,75134,DALLAS,TX,330195,329395,800,0,0,0,0
149,13063,13064,,TX-00387,TERRELL,75160,KAUFMAN,TX,28558,0,28558,4900,0,200,4700
150,13069,13070,,OK-00059,FARGO,73840,ELLIS,OK,409116,360063,49053,0,0,0,0
151,13069,13070,,OK-00059,WOODWARD,73801,WOODWARD,OK,26801,14701,12100,0,0,0,0
152,13074,13075,,LA-00044,CARENCRO,70520,LAFAYETTE,LA,125400,50031,75369,0,0,0,0
153,13074,13075,,LA-00044,CROWLEY,70526,ACADIA,LA,15308,7708,7600,0,0,0,0
154,13074,13075,,LA-00044,LAFAYETTE,70507,LAFAYETTE,LA,144198,76872,67326,0,0,0,0
155,13076,13077,,LA-00045,DERIDDER,70634,BEAUREGARD,LA,21178,19555,1623,0,0,0,0
156,13078,13079,,MA-00048,MARLBOROUGH,1752,MIDDLESEX,MA,24536,16941,7595,34700,10100,7600,17000
157,13087,13088,,GA-00039,THOMASVILLE,31792,THOMAS,GA,125767,122167,3600,0,0,0,0
158,13101,13102,,MI-00032,FLINT,48503,GENESEE,MI,43138,43138,0,0,0,0,0
159,13101,13102,,MI-00032,FLINT,48507,GENESEE,MI,19783,19783,0,0,0,0,0
160,13101,13102,,MI-00032,FLINT,48532,GENESEE,MI,26097,22167,3930,26100,22200,3900,0
161,13101,13102,,MI-00032,FLINT TWP,48532,GENESEE,MI,14174,14174,0,0,0,0,0
162,13101,13102,,MI-00032,SWARTZ CREEK,48473,GENESEE,MI,306816,132051,174765,32400,27500,1400,3500
163,13103,13104,4068,FL-00071,ALLIGATOR POINT,32346,FRANKLIN,FL,27455,27455,0,0,0,0,0
164,13103,13104,4068,FL-00071,APALACHICOLA,32320,FRANKLIN,FL,171724,159974,11750,175600,160100,11500,4000
165,13103,13104,4068,FL-00071,BRADENTON,34205,MANATEE,FL,107528,101728,5800,0,0,0,0
166,13103,13104,4068,FL-00071,BRADENTON,34207,MANATEE,FL,32462,31412,1050,31100,30100,1000,0
167,13103,13104,4068,FL-00071,BRADENTON,34208,MANATEE,FL,24672,24672,0,0,0,0,0
168,13103,13104,4068,FL-00071,BROOKSVILLE,34601,HERNANDO,FL,134757,84407,50350,9200,2000,7200,0
169,13103,13104,4068,FL-00071,BROOKSVILLE,34602,HERNANDO,FL,30410,15705,14705,26600,15800,10800,0
170,13103,13104,4068,FL-00071,CALLAHAN,32011,NASSAU,FL,16455,13980,2475,5300,5300,0,0
171,13103,13104,4068,FL-00071,CARRABELLE,32322,FRANKLIN,FL,154578,138928,15650,0,0,0,0
172,13103,13104,4068,FL-00071,CLEARWATER,33765,PINELLAS,FL,97372,97372,0,0,0,0,0
173,13103,13104,4068,FL-00071,CLEARWATER,33767,PINELLAS,FL,4607,1520,3087,4700,1600,3100,0
174,13103,13104,4068,FL-00071,CLEARWATER BEACH,33767,PINELLAS,FL,3650,950,2700,4700,1000,2700,1000
175,13103,13104,4068,FL-00071,CRAWFORDVILLE,32327,WAKULLA,FL,28278,27178,1100,7800,7800,0,0
176,13103,13104,4068,FL-00071,CRYSTAL RIVER,34429,CITRUS,FL,14250,14250,0,0,0,0,0
177,13103,13104,4068,FL-00071,DADE CITY,33525,PASCO,FL,18648,8187,10461,0,0,0,0
178,13103,13104,4068,FL-00071,DUNEDIN,33706,PINELLAS,FL,4750,4750,0,0,0,0,0
179,13103,13104,4068,FL-00071,EASTPOINT,32328,FRANKLIN,FL,15180,0,15180,0,0,0,0
180,13103,13104,4068,FL-00071,FERNANDINA BEACH,32034,NASSAU,FL,2850,0,2850,0,0,0,0
181,13103,13104,4068,FL-00071,GREEN COVE SPRINGS,31043,CLAY,FL,2620,0,2620,0,0,0,0
182,13103,13104,4068,FL-00071,GREEN COVE SPRINGS,32043,CLAY,FL,49965,48365,1600,0,0,0,0
183,13103,13104,4068,FL-00071,HERNANDO BEACH,34607,HERNANDO,FL,78051,998,77053,0,0,0,0
184,13103,13104,4068,FL-00071,HOLIDAY,34690,PASCO,FL,173438,166038,7400,141700,140100,0,1600
185,13103,13104,4068,FL-00071,HOMOSASSA,34446,CITRUS,FL,5576,4541,1035,0,0,0,0
186,13103,13104,4068,FL-00071,HUDSON,34667,PASCO,FL,1040,0,1040,0,0,0,0
187,13103,13104,4068,FL-00071,HUDSON,34669,PASCO,FL,13463,12713,750,0,0,0,0
188,13103,13104,4068,FL-00071,INVERNESS,34450,CITRUS,FL,15270,15270,0,14000,14000,0,0
189,13103,13104,4068,FL-00071,JACKSONVILLE,32205,DUVAL,FL,35631,33631,2000,0,0,0,0
190,13103,13104,4068,FL-00071,JACKSONVILLE,32208,DUVAL,FL,55876,54276,1600,19300,19300,0,0
191,13103,13104,4068,FL-00071,JACKSONVILLE,32209,DUVAL,FL,59977,59001,976,0,0,0,0
192,13103,13104,4068,FL-00071,JACKSONVILLE,32210,DUVAL,FL,23390,23390,0,0,0,0,0
193,13103,13104,4068,FL-00071,JACKSONVILLE,32223,DUVAL,FL,136725,82900,53825,0,0,0,0
194,13103,13104,4068,FL-00071,JACKSONVILLE BEACH,32250,DUVAL,FL,33522,26382,7140,0,0,0,0
195,13103,13104,4068,FL-00071,LAKE CITY,32024,COLUMBIA,FL,789760,756470,33290,23100,8000,11700,3400
196,13103,13104,4068,FL-00071,LAKE CITY,32025,COLUMBIA,FL,422341,363716,58625,104500,93500,9500,1500
197,13103,13104,4068,FL-00071,LAKE CITY,32055,COLUMBIA,FL,349871,268648,81223,18500,17900,600,0
198,13103,13104,4068,FL-00071,LAKE PLACID,33852,HIGHLANDS,FL,284145,254145,30000,0,0,0,0
199,13103,13104,4068,FL-00071,LAND O LAKES,34639,PASCO,FL,14850,12350,2500,0,0,0,0
200,13103,13104,4068,FL-00071,LECANTO,34461,CITRUS,FL,88301,87201,1100,0,0,0,0
201,13103,13104,4068,FL-00071,LIVE OAK,32052,SUWANNEE,FL,18573,15073,3500,18600,15100,3500,0
202,13103,13104,4068,FL-00071,LIVE OAK,32060,SUWANNEE,FL,840783,739322,101461,239900,193400,46500,0
203,13103,13104,4068,FL-00071,LIVE OAK,32064,SUWANNEE,FL,856387,662309,194078,204000,63400,35600,105000
204,13103,13104,4068,FL-00071,LIVE OAK,32071,SUWANNEE,FL,158616,150816,7800,158700,150900,7800,0
205,13103,13104,4068,FL-00071,MC ALPIN,32062,SUWANNEE,FL,379644,364989,14655,0,0,0,0
206,13103,13104,4068,FL-00071,MIDDLEBURG,32068,CLAY,FL,7078,7078,0,0,0,0,0
207,13103,13104,4068,FL-00071,NEW PORT RICHEY,34651,PASCO,FL,22000,0,22000,0,0,0,0
208,13103,13104,4068,FL-00071,NEW PORT RICHEY,34652,PASCO,FL,93101,65871,27230,89200,62000,27200,0
209,13103,13104,4068,FL-00071,NEW PORT RICHEY,34653,PASCO,FL,418793,384078,34715,120100,99900,19500,700
210,13103,13104,4068,FL-00071,NEW PORT RICHEY,34654,PASCO,FL,9945,9945,0,0,0,0,0
211,13103,13104,4068,FL-00071,NEW PORT RICHEY,34655,PASCO,FL,37956,34856,3100,0,0,0,0
212,13103,13104,4068,FL-00071,O BRIEN,32071,SUWANNEE,FL,55555,52030,3525,0,0,0,0
213,13103,13104,4068,FL-00071,PALMETTO,34221,MANATEE,FL,19552,14049,5503,0,0,0,0
214,13103,13104,4068,FL-00071,PANACEA,32346,WAKULLA,FL,32980,22280,10700,0,0,0,0
215,13103,13104,4068,FL-00071,PORT RICHEY,34668,PASCO,FL,858224,663799,194425,527400,326700,157300,43400
216,13103,13104,4068,FL-00071,PORT RICHEY,34668,PINELLAS,FL,1167,362,805,0,0,0,0
217,13103,13104,4068,FL-00071,REDINGTON SHORES,33708,PINELLAS,FL,28314,27314,1000,0,0,0,0
218,13103,13104,4068,FL-00071,SAFETY HARBOR,34695,PINELLAS,FL,25900,17700,8200,0,0,0,0
219,13103,13104,4068,FL-00071,SAINT PETERSBURG,33701,PINELLAS,FL,45119,45119,0,14000,14000,0,0
220,13103,13104,4068,FL-00071,SAINT PETERSBURG,33705,PINELLAS,FL,12756,12756,0,0,0,0,0
221,13103,13104,4068,FL-00071,SARASOTA,34232,SARASOTA,FL,23087,23087,0,14000,14000,0,0
222,13103,13104,4068,FL-00071,SARASOTA,34236,SARASOTA,FL,35047,1140,33907,0,0,0,0
223,13103,13104,4068,FL-00071,SARASOTA,34240,SARASOTA,FL,2793,2793,0,0,0,0,0
224,13103,13104,4068,FL-00071,SARASOTA,34243,SARASOTA,FL,30019,0,30019,0,0,0,0
225,13103,13104,4068,FL-00071,SEMINOLE,33772,PINELLAS,FL,24081,0,24081,24100,0,24100,0
226,13103,13104,4068,FL-00071,SOPCHOPPY,32358,WAKULLA,FL,164894,148744,16150,70300,60700,5100,4500
227,13103,13104,4068,FL-00071,SPRING HILL,34606,HERNANDO,FL,50190,50190,0,0,0,0,0
228,13103,13104,4068,FL-00071,SPRING HILL,34608,HERNANDO,FL,336968,244303,92665,45700,43300,2400,0
229,13103,13104,4068,FL-00071,SPRING HILL,34609,HERNANDO,FL,53544,53544,0,27700,26000,0,1700
230,13103,13104,4068,FL-00071,ST PETE BEACH,33706,PINELLAS,FL,188123,187420,703,0,0,0,0
231,13103,13104,4068,FL-00071,ST PETERSBURG,33702,PINELLAS,FL,14396,3610,10786,14000,3700,10300,0
232,13103,13104,4068,FL-00071,ST PETERSBURG,33704,PINELLAS,FL,43837,43837,0,43900,43900,0,0
233,13103,13104,4068,FL-00071,ST. PETE BEACH,33706,PINELLAS,FL,207782,195815,11967,0,0,0,0
234,13103,13104,4068,FL-00071,ST. PETERSBURG,33705,PINELLAS,FL,9694,6018,3676,14300,6100,3700,4500
235,13103,13104,4068,FL-00071,STARKE,32091,BRADFORD,FL,28559,21709,6850,16900,10000,6900,0
236,13103,13104,4068,FL-00071,STEINHATCHEE,32359,TAYLOR,FL,7750,0,7750,10700,0,7800,2900
237,13103,13104,4068,FL-00071,TAMPA,33602,HILLSBOROUGH,FL,5159,5159,0,0,0,0,0
238,13103,13104,4068,FL-00071,TAMPA,33604,HILLSBOROUGH,FL,65799,55324,10475,0,0,0,0
239,13103,13104,4068,FL-00071,TAMPA,33606,HILLSBOROUGH,FL,685,385,300,0,0,0,0
240,13103,13104,4068,FL-00071,TAMPA,33612,HILLSBOROUGH,FL,268501,259976,8525,0,0,0,0
241,13103,13104,4068,FL-00071,TAMPA,33615,HILLSBOROUGH,FL,41420,41420,0,41500,41500,0,0
242,13103,13104,4068,FL-00071,TARPON SPRINGS,34689,PASCO,FL,21168,19656,1512,0,0,0,0
243,13103,13104,4068,FL-00071,TARPON SPRINGS,34689,PINELLAS,FL,5600,0,5600,0,0,0,0
244,13103,13104,4068,FL-00071,VENUS,33960,HIGHLANDS,FL,163501,153901,9600,0,0,0,0
245,13103,13104,4068,FL-00071,WEEKI WACHEE,34607,HERNANDO,FL,11937,11937,0,12000,12000,0,0
