_id,SBA Physical Declaration Number,SBA EIDL Declaration Number,FEMA Disaster Number,SBA Disaster Number,Damaged Property City Name,Damaged Property Zip Code,Damaged Property County/Parish Name,Damaged Property State Code,Total Verified Loss,Verified Loss Real Estate,Verified Loss Content,Total Approved Loan Amount,Approved Amount Real Estate,Approved Amount Content,Approved Amount EIDL
1709,12815,12816,4029,TX-00381,Bastrop,78602,BASTROP,TX,0,0,0,59100,0,0,59100
1710,12815,12816,4029,TX-00381,HOCKLEY,77447,WALLER,TX,273401,129926,143475,282000,130000,143500,8500
1711,12815,12816,4029,TX-00381,JEFFERSON,75657,MARION,TX,4500,0,4500,0,0,0,0
1712,12815,12816,4029,TX-00381,LEANDER,78641,WILLIAMSON,TX,53975,0,53975,77900,0,54000,23900
1713,12815,12816,4029,TX-00381,LINDEN,75563,CASS,TX,493167,430823,62344,0,0,0,0
1714,12815,12816,4029,TX-00381,MAGNOLIA,77354,MONTGOMERY,TX,523805,523443,362,0,0,0,0
1715,12815,12816,4029,TX-00381,MAGNOLIA,77355,MONTGOMERY,TX,55000,0,55000,0,0,0,0
1716,12815,12816,4029,TX-00381,PAIGE,77065,BASTROP,TX,115540,97527,18013,0,0,0,0
1717,12815,12816,4029,TX-00381,PAIGE,78659,BASTROP,TX,117206,42381,74825,0,0,0,0
1718,12815,12816,4029,TX-00381,SMITHVILLE,78957,BASTROP,TX,29242,4286,24956,0,0,0,0
1719,12815,12816,4029,TX-00381,SPICEWOOD,78669,TRAVIS,TX,975118,858485,116633,975200,756000,95200,124000
1720,12815,12816,4029,TX-00381,WINONA,75792,SMITH,TX,174366,0,174366,0,0,0,0
1721,12820,12821,4025,PA-00042,BENSALEM,19020,BUCKS,PA,12111,11586,525,0,0,0,0
1722,12820,12821,4025,PA-00042,BROOMALL,19008,DELAWARE,PA,10549,10549,0,0,0,0,0
1723,12820,12821,4025,PA-00042,CHELTENHAM,19012,MONTGOMERY,PA,60636,60636,0,60700,60700,0,0
1724,12820,12821,4025,PA-00042,CHESTER,19013,DELAWARE,PA,139557,132208,7349,135700,132300,3400,0
1725,12820,12821,4025,PA-00042,COLMAR,18915,MONTGOMERY,PA,78478,20504,57974,3900,3900,0,0
1726,12820,12821,4025,PA-00042,COLWYN,19023,DELAWARE,PA,499441,96278,403163,348200,0,348200,0
1727,12820,12821,4025,PA-00042,COPLAY,18037,LEHIGH,PA,149362,134552,14810,97400,82600,14800,0
1728,12820,12821,4025,PA-00042,DARBY,19023,DELAWARE,PA,268255,126071,142184,0,0,0,0
1729,12820,12821,4025,PA-00042,EAST STROUDSBURG,18302,MONROE,PA,21506,21506,0,0,0,0,0
1730,12820,12821,4025,PA-00042,FEASTERVILLE,19053,BUCKS,PA,7714,4964,2750,0,0,0,0
1731,12820,12821,4025,PA-00042,HARVEYS LAKE,18618,LUZERNE,PA,11214,11214,0,11300,11300,0,0
1732,12820,12821,4025,PA-00042,HAZLETON,18201,LUZERNE,PA,22828,20528,2300,22900,20600,2300,0
1733,12820,12821,4025,PA-00042,HULMEVILLE,19047,BUCKS,PA,160198,141198,19000,236100,141200,11000,83900
1734,12820,12821,4025,PA-00042,LANGHORNE,19053,BUCKS,PA,293470,222170,71300,0,0,0,0
1735,12820,12821,4025,PA-00042,LANSDALE,19446,MONTGOMERY,PA,134502,134502,0,14000,14000,0,0
1736,12820,12821,4025,PA-00042,LUMBERVILLE,18933,BUCKS,PA,13796,13796,0,0,0,0,0
1737,12820,12821,4025,PA-00042,MEDIA,19063,DELAWARE,PA,22190,0,22190,0,0,0,0
1738,12820,12821,4025,PA-00042,NORRISTOWN,19401,MONTGOMERY,PA,43144,43144,0,0,0,0,0
1739,12820,12821,4025,PA-00042,PHILA,19121,PHILADELPHIA,PA,37683,37683,0,0,0,0,0
1740,12820,12821,4025,PA-00042,PHILA,19136,PHILADELPHIA,PA,9590,9590,0,0,0,0,0
1741,12820,12821,4025,PA-00042,PHILA,19141,PHILADELPHIA,PA,13590,0,13590,0,0,0,0
1742,12820,12821,4025,PA-00042,PHILA,19142,PHILADELPHIA,PA,64180,53680,10500,0,0,0,0
1743,12820,12821,4025,PA-00042,PHILA,19143,PHILADELPHIA,PA,31743,31743,0,0,0,0,0
1744,12820,12821,4025,PA-00042,PHILA,19146,PHILADELPHIA,PA,3257,2057,1200,0,0,0,0
1745,12820,12821,4025,PA-00042,PHILADELPHIA,19104,PHILADELPHIA,PA,23296,23296,0,14000,14000,0,0
1746,12820,12821,4025,PA-00042,PHILADELPHIA,19111,PHILADELPHIA,PA,10904,10904,0,0,0,0,0
1747,12820,12821,4025,PA-00042,PHILADELPHIA,19120,PHILADELPHIA,PA,17718,17718,0,7400,7400,0,0
1748,12820,12821,4025,PA-00042,PHILADELPHIA,19121,PHILADELPHIA,PA,372869,333688,39181,249100,249100,0,0
1749,12820,12821,4025,PA-00042,PHILADELPHIA,19126,PHILADELPHIA,PA,146841,146841,0,146900,146900,0,0
1750,12820,12821,4025,PA-00042,PHILADELPHIA,19129,PHILADELPHIA,PA,31303,31303,0,41200,31400,0,3500
1751,12820,12821,4025,PA-00042,PHILADELPHIA,19130,PHILADELPHIA,PA,42779,37679,5100,49100,37700,5100,6300
1752,12820,12821,4025,PA-00042,PHILADELPHIA,19131,PHILADELPHIA,PA,27660,27660,0,10100,10100,0,0
1753,12820,12821,4025,PA-00042,PHILADELPHIA,19132,PHILADELPHIA,PA,120967,57163,63804,106500,42700,63800,0
1754,12820,12821,4025,PA-00042,PHILADELPHIA,19133,PHILADELPHIA,PA,52649,36269,16380,13100,12600,500,0
1755,12820,12821,4025,PA-00042,PHILADELPHIA,19134,PHILADELPHIA,PA,18745,18745,0,0,0,0,0
1756,12820,12821,4025,PA-00042,PHILADELPHIA,19135,PHILADELPHIA,PA,5596,5596,0,0,0,0,0
1757,12820,12821,4025,PA-00042,PHILADELPHIA,19138,PHILADELPHIA,PA,37803,37803,0,11900,11900,0,0
1758,12820,12821,4025,PA-00042,PHILADELPHIA,19139,PHILADELPHIA,PA,98009,95959,2050,48700,48700,0,0
1759,12820,12821,4025,PA-00042,PHILADELPHIA,19140,PHILADELPHIA,PA,82617,67923,14694,57600,40500,14700,2400
1760,12820,12821,4025,PA-00042,PHILADELPHIA,19141,PHILADELPHIA,PA,13200,13200,0,7000,7000,0,0
1761,12820,12821,4025,PA-00042,PHILADELPHIA,19142,PHILADELPHIA,PA,25873,24123,1750,0,0,0,0
1762,12820,12821,4025,PA-00042,PHILADELPHIA,19143,PHILADELPHIA,PA,190394,171319,19075,75400,63500,9400,2500
1763,12820,12821,4025,PA-00042,PHILADELPHIA,19144,PHILADELPHIA,PA,75898,74798,1100,0,0,0,0
1764,12820,12821,4025,PA-00042,PHILADELPHIA,19146,PHILADELPHIA,PA,9163,4363,4800,0,0,0,0
1765,12820,12821,4025,PA-00042,PHILADELPHIA,19149,PHILADELPHIA,PA,23122,22472,650,23200,22500,700,0
1766,12820,12821,4025,PA-00042,PHILADELPHIA,19150,PHILADELPHIA,PA,44216,44216,0,52400,44400,0,8000
1767,12820,12821,4025,PA-00042,PHILADELPHIA,19151,PHILADELPHIA,PA,67913,66913,1000,33500,32500,1000,0
1768,12820,12821,4025,PA-00042,PHILADELPHIA,19152,PHILADELPHIA,PA,5465,0,5465,0,0,0,0
1769,12820,12821,4025,PA-00042,PHILADELPHIA,19153,PHILADELPHIA,PA,26815,26815,0,0,0,0,0
1770,12820,12821,4025,PA-00042,POCONO SUMMIT,18346,MONROE,PA,32634,32634,0,0,0,0,0
1771,12820,12821,4025,PA-00042,POTTSTOWN,19465,CHESTER,PA,4189,882,3307,4200,900,3300,0
1772,12820,12821,4025,PA-00042,POTTSTOWN,19464,MONTGOMERY,PA,14000,14000,0,14000,14000,0,0
1773,12820,12821,4025,PA-00042,READING,19601,PHILADELPHIA,PA,15252,15252,0,0,0,0,0
1774,12820,12821,4025,PA-00042,SELLERSVILLE,18960,BUCKS,PA,25761,25761,0,0,0,0,0
1775,12820,12821,4025,PA-00042,STROUDSBURG,18360,MONROE,PA,5958,0,5958,0,0,0,0
1776,12820,12821,4025,PA-00042,SUMNEYTOWN,18084,MONTGOMERY,PA,56246,0,56246,0,0,0,0
1777,12820,12821,4025,PA-00042,SWARTHMORE,19081,DELAWARE,PA,11440,0,11440,6500,0,6500,0
1778,12820,12821,4025,PA-00042,UPPER DARBY,19082,DELAWARE,PA,11841,11841,0,0,0,0,0
1779,12820,12821,4025,PA-00042,WARMINSTER,18974,BUCKS,PA,154748,154748,0,0,0,0,0
1780,12820,12821,4025,PA-00042,WAYNE,19087,CHESTER,PA,18643,17643,1000,14000,14000,0,0
1781,12820,12821,4025,PA-00042,WEST CHESTER,19382,CHESTER,PA,5770,0,5770,4800,0,4800,0
1782,12820,12821,4025,PA-00042,WEST PITTSTON,18643,LUZERNE,PA,27273,5273,22000,5000,5000,0,0
1783,12820,12821,4025,PA-00042,WOODLYN,19094,DELAWARE,PA,272462,155640,116822,111900,69900,42000,0
1784,12820,12821,4025,PA-00042,YEADON,19050,DELAWARE,PA,20005,20005,0,0,0,0,0
1785,12822,12823,4030,PA-00044,AMBLER,19002,MONTGOMERY,PA,95606,28782,66824,0,0,0,0
1786,12822,12823,4030,PA-00044,ANNVILLE,17003,LEBANON,PA,434689,378104,56585,284900,238900,11400,34600
1787,12822,12823,4030,PA-00044,ASHLEY,18706,LUZERNE,PA,8390,8390,0,8900,8400,0,500
1788,12822,12823,4030,PA-00044,ATHENS,18810,BRADFORD,PA,2197785,1552338,645447,1180000,700400,151900,327700
1789,12822,12823,4030,PA-00044,BENTON,17814,COLUMBIA,PA,150781,123481,27300,14000,6500,7500,0
1790,12822,12823,4030,PA-00044,BERWICK,18603,LUZERNE,PA,453372,173031,280341,212900,173100,6400,33400
1791,12822,12823,4030,PA-00044,BLOOMSBURG,17815,COLUMBIA,PA,4595643,3408072,1187571,1554600,833500,587300,133800
1792,12822,12823,4030,PA-00044,BLOOMSBURG,17834,COLUMBIA,PA,31148,31148,0,31200,31200,0,0
1793,12822,12823,4030,PA-00044,BLOOMSBURG,18914,COLUMBIA,PA,14395,14395,0,0,0,0,0
1794,12822,12823,4030,PA-00044,BLUE BELL,19422,MONTGOMERY,PA,13187,12909,278,0,0,0,0
1795,12822,12823,4030,PA-00044,CANTON,17724,BRADFORD,PA,59618,59618,0,0,0,0,0
1796,12822,12823,4030,PA-00044,CATAWISSA,17820,COLUMBIA,PA,852100,533312,318788,430000,208100,178000,43900
1797,12822,12823,4030,PA-00044,CLEONA,17042,LEBANON,PA,309572,299772,9800,259500,249700,9800,0
1798,12822,12823,4030,PA-00044,COAL TOWNSHIP,17866,NORTHUMBERLAND,PA,79350,25175,54175,71000,18800,32200,20000
1799,12822,12823,4030,PA-00044,COGAN STATION,17728,LYCOMING,PA,25998,630,25368,0,0,0,0
1800,12822,12823,4030,PA-00044,COLUMBIA,17512,LANCASTER,PA,23850,840,23010,0,0,0,0
1801,12822,12823,4030,PA-00044,DANVILLE,17821,COLUMBIA,PA,24464,24464,0,25500,24500,0,1000
1802,12822,12823,4030,PA-00044,DANVILLE,17821,MONTOUR,PA,166804,57384,109420,31300,24200,5900,1200
1803,12822,12823,4030,PA-00044,DENVER,17517,LANCASTER,PA,73868,60828,13040,76700,60600,13000,3100
1804,12822,12823,4030,PA-00044,DOYLESTOWN,18902,BUCKS,PA,54354,43533,10821,54400,43500,10900,0
1805,12822,12823,4030,PA-00044,DUNCANNON,17020,PERRY,PA,294997,269994,25003,43200,35200,6300,1700
1806,12822,12823,4030,PA-00044,DUNCANNON,17053,PERRY,PA,51554,50554,1000,7200,6200,1000,0
1807,12822,12823,4030,PA-00044,DURYEA,18642,LUZERNE,PA,399064,311924,87140,191900,176900,11800,3200
1808,12822,12823,4030,PA-00044,EAST PETERSBURG,17520,LANCASTER,PA,24238,23338,900,24300,23400,900,0
1809,12822,12823,4030,PA-00044,EDWARDSVILLE,18704,LUZERNE,PA,28160,25210,2950,0,0,0,0
1810,12822,12823,4030,PA-00044,ELIZABETHTOWN,17022,LANCASTER,PA,23086,23086,0,3500,3500,0,0
1811,12822,12823,4030,PA-00044,ELYSBURG,17824,COLUMBIA,PA,28895,788,28107,0,0,0,0
1812,12822,12823,4030,PA-00044,EPHRATA,17522,LANCASTER,PA,272752,130852,141900,13900,1300,12600,0
1813,12822,12823,4030,PA-00044,EXETER,18643,LUZERNE,PA,287287,238681,48606,240100,121800,37600,80700
1814,12822,12823,4030,PA-00044,FALLS,18615,WYOMING,PA,196781,176531,20250,0,0,0,0
1815,12822,12823,4030,PA-00044,FORT WASHINGTON,19034,MONTGOMERY,PA,56038,0,56038,0,0,0,0
1816,12822,12823,4030,PA-00044,FREDERICKSBURG,17026,LEBANON,PA,11550,11550,0,11600,11600,0,0
1817,12822,12823,4030,PA-00044,GETTYSBURG,17325,ADAMS,PA,245314,245314,0,245400,245400,0,0
1818,12822,12823,4030,PA-00044,GILLETT,16925,BRADFORD,PA,24897,24897,0,24900,24900,0,0
1819,12822,12823,4030,PA-00044,GIRARDVILLE,17935,SCHUYLKILL,PA,12332,12332,0,0,0,0,0
1820,12822,12823,4030,PA-00044,GLEN ROCK,17327,YORK,PA,271947,240801,31146,0,0,0,0
1821,12822,12823,4030,PA-00044,GREAT BEND,18821,SUSQUEHANNA,PA,48341,40341,8000,0,0,0,0
1822,12822,12823,4030,PA-00044,Greencastle,17225,FRANKLIN,PA,370314,370314,0,0,0,0,0
1823,12822,12823,4030,PA-00044,HALIFAX,17032,DAUPHIN,PA,525,525,0,0,0,0,0
1824,12822,12823,4030,PA-00044,HALLAM,17406,YORK,PA,173199,132504,40695,0,0,0,0
1825,12822,12823,4030,PA-00044,HALLSTEAD,18822,SUSQUEHANNA,PA,1030296,575439,454857,523200,79700,204600,238900
1826,12822,12823,4030,PA-00044,HANOVER,18706,LUZERNE,PA,46700,0,46700,0,0,0,0
1827,12822,12823,4030,PA-00044,HANOVER TOWNSHIP,18706,LUZERNE,PA,265509,131525,133984,123600,22900,74700,26000
1828,12822,12823,4030,PA-00044,HARDING,18643,LUZERNE,PA,120592,96242,24350,58600,32300,24300,2000
1829,12822,12823,4030,PA-00044,HARFORD,18823,SUSQUEHANNA,PA,20080,20080,0,20100,20100,0,0
1830,12822,12823,4030,PA-00044,HARRISBURG,17101,DAUPHIN,PA,42319,17809,24510,37800,14900,700,22200
1831,12822,12823,4030,PA-00044,HARRISBURG,17102,DAUPHIN,PA,16499,14599,1900,0,0,0,0
1832,12822,12823,4030,PA-00044,HARRISBURG,17103,DAUPHIN,PA,86793,86793,0,59000,59000,0,0
1833,12822,12823,4030,PA-00044,HARRISBURG,17104,DAUPHIN,PA,1206572,587593,618979,83100,51100,16400,15600
1834,12822,12823,4030,PA-00044,HARRISBURG,17109,DAUPHIN,PA,38028,36728,1300,10000,10000,0,0
1835,12822,12823,4030,PA-00044,HARRISBURG,17110,DAUPHIN,PA,2032467,1811963,220504,1582300,1377100,180900,24300
1836,12822,12823,4030,PA-00044,HARRISBURG,17111,DAUPHIN,PA,362518,319318,43200,27300,21600,3000,2700
1837,12822,12823,4030,PA-00044,HARRISBURG,17112,DAUPHIN,PA,265269,154924,110345,32800,26900,4200,1700
1838,12822,12823,4030,PA-00044,HARRSIBURG,17109,DAUPHIN,PA,42592,19797,22795,46300,13300,15300,17700
1839,12822,12823,4030,PA-00044,HATBORO,19040,MONTGOMERY,PA,98830,35385,63445,0,0,0,0
1840,12822,12823,4030,PA-00044,HEGINS,17938,SCHUYLKILL,PA,29473,29473,0,0,0,0,0
1841,12822,12823,4030,PA-00044,HELLAM,17406,YORK,PA,483277,483277,0,380000,190000,0,0
1842,12822,12823,4030,PA-00044,HERSHEY,14527,DAUPHIN,PA,99243,65693,33550,96300,62700,33600,0
1843,12822,12823,4030,PA-00044,HERSHEY,17033,DAUPHIN,PA,1075683,633118,442565,257900,162700,86400,8800
1844,12822,12823,4030,PA-00044,HIGHSPIRE,17034,DAUPHIN,PA,36945,28115,8830,0,0,0,0
1845,12822,12823,4030,PA-00044,HILLSGROVE,18619,SULLIVAN,PA,111423,100673,10750,0,0,0,0
1846,12822,12823,4030,PA-00044,HUGHESVILLE,17737,LYCOMING,PA,60634,57784,2850,0,0,0,0
1847,12822,12823,4030,PA-00044,HUMMELSTOWN,17036,DAUPHIN,PA,824042,569922,254120,393900,210000,144900,39000
1848,12822,12823,4030,PA-00044,JENKINS TOWNSHIP,18640,LUZERNE,PA,498172,395131,103041,309200,247000,9600,52600
1849,12822,12823,4030,PA-00044,JENKINS TWP,18640,LUZERNE,PA,47411,41718,5693,0,0,0,0
1850,12822,12823,4030,PA-00044,JONESTOWN,17038,LEBANON,PA,251296,230569,20727,453100,230600,20700,201800
1851,12822,12823,4030,PA-00044,LACEYVILLE,18623,WYOMING,PA,45047,43822,1225,0,0,0,0
1852,12822,12823,4030,PA-00044,LANCASTER,17601,LANCASTER,PA,292217,170716,121501,18100,17200,0,900
1853,12822,12823,4030,PA-00044,LANCASTER,17602,LANCASTER,PA,49882,49882,0,0,0,0,0
1854,12822,12823,4030,PA-00044,LANCASTER,17603,LANCASTER,PA,187202,131054,56148,185100,131100,54000,0
1855,12822,12823,4030,PA-00044,LANDISVILLE,17538,LANCASTER,PA,45255,44655,600,45300,44700,600,0
1856,12822,12823,4030,PA-00044,LANESBORO,18847,SUSQUEHANNA,PA,10621,3621,7000,0,0,0,0
1857,12822,12823,4030,PA-00044,LARKSVILLE,18651,LUZERNE,PA,272469,54419,218050,242500,54500,188000,0
1858,12822,12823,4030,PA-00044,LEBANON,17042,LEBANON,PA,1771029,1345193,425836,1242200,804000,378400,59800
1859,12822,12823,4030,PA-00044,LEBANON,17046,LEBANON,PA,502869,347953,154916,290200,103000,91200,96000
1860,12822,12823,4030,PA-00044,LEESPORT,19533,BERKS,PA,12918,6038,6880,0,0,0,0
1861,12822,12823,4030,PA-00044,LEWISBURG,17837,UNION,PA,113891,23793,90098,96500,700,90000,5800
1862,12822,12823,4030,PA-00044,LITITZ,17543,LANCASTER,PA,73476,50626,22850,43500,20700,22800,0
1863,12822,12823,4030,PA-00044,LITTLE MEADOWS,18830,SUSQUEHANNA,PA,33608,33608,0,33700,33700,0,0
1864,12822,12823,4030,PA-00044,LIVERPOOL,17045,PERRY,PA,32098,31098,1000,14000,14000,0,0
1865,12822,12823,4030,PA-00044,LOYSVILLE,17047,PERRY,PA,40212,40212,0,0,0,0,0
1866,12822,12823,4030,PA-00044,MANHEIM,17545,LANCASTER,PA,697308,553734,143574,31700,30500,1200,0
1867,12822,12823,4030,PA-00044,MARIETTA,17547,LANCASTER,PA,142442,115213,27229,38800,0,17700,21100
1868,12822,12823,4030,PA-00044,MARYSVILLE,17053,PERRY,PA,42288,40688,1600,0,0,0,0
1869,12822,12823,4030,PA-00044,MECHANICSBURG,17050,CUMBERLAND,PA,13730,10930,2800,13300,8500,2800,2000
1870,12822,12823,4030,PA-00044,MEHOOPANY,18629,WYOMING,PA,289184,277934,11250,0,0,0,0
1871,12822,12823,4030,PA-00044,MEHOOPANY TWP,18657,WYOMING,PA,43792,42392,1400,0,0,0,0
1872,12822,12823,4030,PA-00044,MESHOPPEN,18630,WYOMING,PA,622730,589230,33500,0,0,0,0
1873,12822,12823,4030,PA-00044,MIDDLETOWN,17057,DAUPHIN,PA,479041,396861,82180,392700,316800,73900,2000
1874,12822,12823,4030,PA-00044,MILDRED,18632,SULLIVAN,PA,70354,56307,14047,0,0,0,0
1875,12822,12823,4030,PA-00044,MILLERSVILLE,17551,LANCASTER,PA,17577,1036,16541,0,0,0,0
1876,12822,12823,4030,PA-00044,MILTON,17847,NORTHUMBERLAND,PA,469067,362515,106552,150500,132500,4000,14000
1877,12822,12823,4030,PA-00044,MOCANAQUA,18655,LUZERNE,PA,81701,68101,13600,22900,20800,1100,1000
1878,12822,12823,4030,PA-00044,MONROE TOWNSHIP,18636,WYOMING,PA,175574,175574,0,0,0,0,0
1879,12822,12823,4030,PA-00044,MONROETON,18832,BRADFORD,PA,8585,7505,1080,0,0,0,0
1880,12822,12823,4030,PA-00044,MONTOURSVILLE,17754,LYCOMING,PA,1262808,967806,295002,487700,432500,31900,23300
1881,12822,12823,4030,PA-00044,MONTROSE,18801,SUSQUEHANNA,PA,12653,12653,0,0,0,0,0
1882,12822,12823,4030,PA-00044,MOUNT CARMEL,17851,NORTHUMBERLAND,PA,29667,25827,3840,0,0,0,0
1883,12822,12823,4030,PA-00044,MOUNT WOLF,17347,YORK,PA,362068,219807,142261,347900,0,0,347900
1884,12822,12823,4030,PA-00044,MT.BETHEL,18343,NORTHAMPTON,PA,134412,78186,56226,0,0,0,0
1885,12822,12823,4030,PA-00044,MUNCY,17756,LYCOMING,PA,198780,104645,94135,42700,37800,3400,1500
1886,12822,12823,4030,PA-00044,MUNCY VALLEY,17758,SULLIVAN,PA,9238,2048,7190,0,0,0,0
1887,12822,12823,4030,PA-00044,MYERSTOWN,17067,LEBANON,PA,187465,16370,171095,176900,9600,167300,0
1888,12822,12823,4030,PA-00044,NANTICOKE,18634,LUZERNE,PA,446576,177186,269390,334700,121800,202000,10900
1889,12822,12823,4030,PA-00044,NESCOPECK,18635,LUZERNE,PA,66954,66954,0,0,0,0,0
1890,12822,12823,4030,PA-00044,NEW CUMBERLAND,17070,CUMBERLAND,PA,193345,169270,24075,107500,65100,21700,20700
1891,12822,12823,4030,PA-00044,NEW CUMBERLAND,17070,YORK,PA,122003,62425,59578,64800,0,18500,46300
1892,12822,12823,4030,PA-00044,NEWPORT,17074,PERRY,PA,9244,9244,0,4900,4900,0,0
1893,12822,12823,4030,PA-00044,NORTHUMBERLAND,17857,NORTHUMBERLAND,PA,739536,550300,189236,685000,391200,177500,116300
1894,12822,12823,4030,PA-00044,ORANGEVILLE,17859,COLUMBIA,PA,321834,307934,13900,0,0,0,0
1895,12822,12823,4030,PA-00044,PALMYRA,17078,LEBANON,PA,14355,10920,3435,6900,6900,0,0
1896,12822,12823,4030,PA-00044,PHILA,19139,PHILADELPHIA,PA,54847,54847,0,0,0,0,0
1897,12822,12823,4030,PA-00044,PHILADELPHIA,19104,PHILADELPHIA,PA,34645,23665,10980,0,0,0,0
1898,12822,12823,4030,PA-00044,PHILADELPHIA,19111,PHILADELPHIA,PA,23644,23644,0,33200,23700,0,9500
1899,12822,12823,4030,PA-00044,PHILADELPHIA,19116,PHILADELPHIA,PA,4040,4040,0,0,0,0,0
1900,12822,12823,4030,PA-00044,PHILADELPHIA,19129,PHILADELPHIA,PA,129090,129090,0,0,0,0,0
1901,12822,12823,4030,PA-00044,PHILADELPHIA,19131,PHILADELPHIA,PA,4956,4956,0,5000,5000,0,0
1902,12822,12823,4030,PA-00044,PHILADELPHIA,19132,PHILADELPHIA,PA,94918,94018,900,83400,82500,900,0
1903,12822,12823,4030,PA-00044,PHILADELPHIA,19138,PHILADELPHIA,PA,27850,24200,3650,0,0,0,0
1904,12822,12823,4030,PA-00044,PHILADELPHIA,19141,PHILADELPHIA,PA,9011,9011,0,9100,9100,0,0
1905,12822,12823,4030,PA-00044,PHILADELPHIA,19142,PHILADELPHIA,PA,4448,3688,760,0,0,0,0
1906,12822,12823,4030,PA-00044,PHILADELPHIA,19144,PHILADELPHIA,PA,610764,530054,80710,561600,483800,77800,0
1907,12822,12823,4030,PA-00044,PHILADELPHIA,19147,PHILADELPHIA,PA,13759,10348,3411,0,0,0,0
1908,12822,12823,4030,PA-00044,PHILADELPHIA,19150,PHILADELPHIA,PA,47273,41623,5650,78400,41700,5600,31100
1909,12822,12823,4030,PA-00044,PHILADELPHIA,19151,PHILADELPHIA,PA,25938,25938,0,26000,26000,0,0
1910,12822,12823,4030,PA-00044,PHOENIXVILLE,19460,CHESTER,PA,15287,15287,0,14000,14000,0,0
1911,12822,12823,4030,PA-00044,PINE GROVE,17963,LEBANON,PA,9998,0,9998,24400,0,7500,16900
1912,12822,12823,4030,PA-00044,PINE GROVE,17963,SCHUYLKILL,PA,4295340,2003122,2292218,94300,86200,5900,2200
1913,12822,12823,4030,PA-00044,PITTSTON,18640,LUZERNE,PA,3818533,1631604,2186929,2056500,433000,1603100,20400
1914,12822,12823,4030,PA-00044,PLAINS,18702,LUZERNE,PA,1510013,913978,596035,864400,355000,317300,192100
1915,12822,12823,4030,PA-00044,PLAINS TOWNSHIP,18702,LUZERNE,PA,392161,98831,293330,0,0,0,0
1916,12822,12823,4030,PA-00044,PLYMOUTH,18651,LUZERNE,PA,208177,71706,136471,0,0,0,0
1917,12822,12823,4030,PA-00044,QUAKERTOWN,18951,BUCKS,PA,61030,61030,0,61100,61100,0,0
1918,12822,12823,4030,PA-00044,RALSTON,17763,LYCOMING,PA,43948,36579,7369,59100,36600,7400,15100
1919,12822,12823,4030,PA-00044,RICHBORO,18954,BUCKS,PA,1250,0,1250,5100,0,1300,3800
1920,12822,12823,4030,PA-00044,ROCKLEDGE,19046,MONTGOMERY,PA,17074,16774,300,17100,16800,300,0
1921,12822,12823,4030,PA-00044,ROME,18837,BRADFORD,PA,128140,128140,0,0,0,0,0
1922,12822,12823,4030,PA-00044,SAYRE,18840,BRADFORD,PA,27811,25011,2800,27900,25100,2800,0
1923,12822,12823,4030,PA-00044,SELINSGROVE,17870,SNYDER,PA,97985,89485,8500,0,0,0,0
1924,12822,12823,4030,PA-00044,SEVEN VALLEYS,17360,YORK,PA,53376,35216,18160,53400,35300,18100,0
1925,12822,12823,4030,PA-00044,SHAMOKIN,17872,NORTHUMBERLAND,PA,241052,233462,7590,90000,86400,3600,0
1926,12822,12823,4030,PA-00044,SHAMOKIN DAM,17876,SNYDER,PA,132715,72642,60073,95500,47700,35100,12700
1927,12822,12823,4030,PA-00044,SHAVERTOWN,18708,LUZERNE,PA,7673,7673,0,0,0,0,0
1928,12822,12823,4030,PA-00044,SHICKSHINNY,18655,LUZERNE,PA,1105329,362135,743194,195300,111400,83000,900
1929,12822,12823,4030,PA-00044,SHUNK,17768,SULLIVAN,PA,29467,26817,2650,32800,26900,2600,3300
1930,12822,12823,4030,PA-00044,SPRINGFIELD,19064,DELAWARE,PA,4259,4259,0,0,0,0,0
1931,12822,12823,4030,PA-00044,STEELTON,17113,DAUPHIN,PA,234258,223858,10400,13600,13600,0,0
1932,12822,12823,4030,PA-00044,STILLWATER,17878,COLUMBIA,PA,17902,16602,1300,0,0,0,0
1933,12822,12823,4030,PA-00044,STROUDSBURG,18301,MONROE,PA,1980,0,1980,0,0,0,0
1934,12822,12823,4030,PA-00044,SUGAR RUN,18846,BRADFORD,PA,68637,68137,500,0,0,0,0
1935,12822,12823,4030,PA-00044,SUMMERDALE,17093,CUMBERLAND,PA,16131,16131,0,14000,14000,0,0
1936,12822,12823,4030,PA-00044,SUNBURY,17801,NORTHUMBERLAND,PA,134710,61239,73471,29200,0,20300,8900
1937,12822,12823,4030,PA-00044,SUSQUEHANNA,18847,SUSQUEHANNA,PA,282571,125821,156750,350600,125900,146700,78000
1938,12822,12823,4030,PA-00044,TOWANDA,18848,BRADFORD,PA,452948,371866,81082,420300,281100,77200,62000
1939,12822,12823,4030,PA-00044,TROY,16947,BRADFORD,PA,40486,33486,7000,0,0,0,0
1940,12822,12823,4030,PA-00044,TUCKHANNOCK,18657,WYOMING,PA,8022,8022,0,8100,8100,0,0
1941,12822,12823,4030,PA-00044,TUNKHANNOCK,18657,BRADFORD,PA,53642,15687,37955,0,0,0,0
1942,12822,12823,4030,PA-00044,TUNKHANNOCK,18657,WYOMING,PA,768382,544101,224281,924400,504200,185800,234400
1943,12822,12823,4030,PA-00044,ULSTER,18850,BRADFORD,PA,35056,24036,11020,0,0,0,0
